date, sun_time
2009-05-12, 3600
2009-05-12, 3600
2009-05-12, 2675
2009-05-12, 0
2009-05-12, 0
2009-05-12, 0
2009-05-12, 0
2009-05-13, 0
2009-05-13, 0
2009-05-13, 0
2009-05-13, 0
2009-05-13, 0
2009-05-13, 0
2009-05-13, 0
2009-05-13, 40
2009-05-13, 3600
2009-05-13, 3503
2009-05-13, 2086
2009-05-13, 1185
2009-05-13, 2947
2009-05-13, 2805
2009-05-13, 778
2009-05-13, 25
2009-05-13, 81
2009-05-13, 0
2009-05-13, 0
2009-05-13, 557
2009-05-13, 0
2009-05-13, 0
2009-05-13, 0
2009-05-13, 0
2009-05-14, 0
2009-05-14, 0
2009-05-14, 0
2009-05-14, 0
2009-05-14, 0
2009-05-14, 0
2009-05-14, 0
2009-05-14, 0
2009-05-14, 0
2009-05-14, 930
2009-05-14, 627
2009-05-14, 1192
2009-05-14, 1606
2009-05-14, 1468
2009-05-14, 1191
2009-05-14, 1796
2009-05-14, 2859
2009-05-14, 2043
2009-05-14, 3096
2009-05-14, 2481
2009-05-14, 0
2009-05-14, 0
2009-05-14, 0
2009-05-14, 0
2009-05-15, 0
2009-05-15, 0
2009-05-15, 0
2009-05-15, 0
2009-05-15, 2298
2009-05-15, 3600
2009-05-15, 3600
2009-05-15, 3600
2009-05-15, 3600
2009-05-15, 3600
2009-05-15, 3600
2009-05-15, 3455
2009-05-15, 1382
2009-05-15, 561
2009-05-15, 1107
2009-05-15, 1960
2009-05-15, 2159
2009-05-15, 2540
2009-05-15, 2832
2009-05-15, 3254
2009-05-15, 0
2009-05-15, 0
2009-05-15, 0
2009-05-15, 0
2009-05-16, 0
2009-05-16, 0
2009-05-16, 0
2009-05-16, 0
2009-05-16, 2368
2009-05-16, 3600
2009-05-16, 3600
2009-05-16, 3600
2009-05-16, 3600
2009-05-16, 3600
2009-05-16, 3600
2009-05-16, 3600
2009-05-16, 3600
2009-05-16, 3589
2009-05-16, 2496
2009-05-16, 157
2009-05-16, 0
2009-05-16, 0
2009-05-16, 0
2009-05-16, 0
2009-05-16, 0
2009-05-16, 0
2009-05-16, 0
2009-05-16, 0
2009-05-17, 0
2009-05-17, 0
2009-05-17, 0
2009-05-17, 0
2009-05-17, 717
2009-05-17, 31
2009-05-17, 2777
2009-05-17, 3600
2009-05-17, 2154
2009-05-17, 535
2009-05-17, 361
2009-05-17, 139
2009-05-17, 251
2009-05-17, 1836
2009-05-17, 926
2009-05-17, 1958
2009-05-17, 37
2009-05-17, 0
2009-05-17, 0
2009-05-17, 0
2009-05-17, 0
2009-05-17, 0
2009-05-17, 0
2009-05-17, 0
2009-05-18, 0
2009-05-18, 0
2009-05-18, 0
2009-05-18, 0
2009-05-18, 0
2009-05-18, 0
2009-05-18, 0
2009-05-18, 159
2009-05-18, 1089
2009-05-18, 1886
2009-05-18, 954
2009-05-18, 3243
2009-05-18, 3600
2009-05-18, 3500
2009-05-18, 3568
2009-05-18, 3600
2009-05-18, 1493
2009-05-18, 0
2009-05-18, 0
2009-05-18, 47
2009-05-18, 0
2009-05-18, 0
2009-05-18, 0
2009-05-18, 0
2009-05-19, 0
2009-05-19, 0
2009-05-19, 0
2009-05-19, 0
2009-05-19, 349
2009-05-19, 3010
2009-05-19, 3198
2009-05-19, 2577
2009-05-19, 2772
2009-05-19, 2831
2009-05-19, 3181
2009-05-19, 3197
2009-05-19, 0
2009-05-19, 150
2009-05-19, 138
2009-05-19, 3291
2009-05-19, 0
2009-05-19, 669
2009-05-19, 1531
2009-05-19, 0
2009-05-19, 0
2009-05-19, 0
2009-05-19, 0
2009-05-19, 0
2009-05-20, 0
2009-05-20, 0
2009-05-20, 0
2009-05-20, 0
2009-05-20, 0
2009-05-20, 0
2009-05-20, 0
2009-05-20, 0
2009-05-20, 0
2009-05-20, 0
2009-05-20, 1166
2009-05-20, 2057
2009-05-20, 3033
2009-05-20, 3106
2009-05-20, 2526
2009-05-20, 244
2009-05-20, 2
2009-05-20, 2091
2009-05-20, 1680
2009-05-20, 0
2009-05-20, 0
2009-05-20, 0
2009-05-20, 0
2009-05-20, 0
2009-05-21, 0
2009-05-21, 0
2009-05-21, 0
2009-05-21, 0
2009-05-21, 0
2009-05-21, 356
2009-05-21, 133
2009-05-21, 276
2009-05-21, 2198
2009-05-21, 2590
2009-05-21, 1891
2009-05-21, 3212
2009-05-21, 3485
2009-05-21, 3573
2009-05-21, 3600
2009-05-21, 3600
2009-05-21, 3600
2009-05-21, 3268
2009-05-21, 1948
2009-05-21, 476
2009-05-21, 0
2009-05-21, 0
2009-05-21, 0
2009-05-21, 0
2009-05-22, 0
2009-05-22, 0
2009-05-22, 0
2009-05-22, 0
2009-05-22, 0
2009-05-22, 0
2009-05-22, 0
2009-05-22, 0
2009-05-22, 28
2009-05-22, 193
2009-05-22, 1927
2009-05-22, 182
2009-05-22, 714
2009-05-22, 373
2009-05-22, 824
2009-05-22, 1734
2009-05-22, 785
2009-05-22, 129
2009-05-22, 185
2009-05-22, 125
2009-05-22, 0
2009-05-22, 0
2009-05-22, 0
2009-05-22, 0
2009-05-23, 0
2009-05-23, 0
2009-05-23, 0
2009-05-23, 0
2009-05-23, 0
2009-05-23, 158
2009-05-23, 3104
2009-05-23, 832
2009-05-23, 1617
2009-05-23, 553
2009-05-23, 3493
2009-05-23, 3097
2009-05-23, 3278
2009-05-23, 3529
2009-05-23, 3600
2009-05-23, 3600
2009-05-23, 3600
2009-05-23, 3600
2009-05-23, 3600
2009-05-23, 3600
2009-05-23, 494
2009-05-23, 0
2009-05-23, 0
2009-05-23, 0
2009-05-24, 0
2009-05-24, 0
2009-05-24, 0
2009-05-24, 0
2009-05-24, 0
2009-05-24, 0
2009-05-24, 689
2009-05-24, 300
2009-05-24, 2647
2009-05-24, 3505
2009-05-24, 741
2009-05-24, 0
2009-05-24, 0
2009-05-24, 850
2009-05-24, 1636
2009-05-24, 3024
2009-05-24, 3442
2009-05-24, 3600
2009-05-24, 1452
2009-05-24, 98
2009-05-24, 0
2009-05-24, 0
2009-05-24, 0
2009-05-24, 0
2009-05-25, 0
2009-05-25, 0
2009-05-25, 0
2009-05-25, 0
2009-05-25, 0
2009-05-25, 0
2009-05-25, 905
2009-05-25, 2785
2009-05-25, 3239
2009-05-25, 3283
2009-05-25, 3460
2009-05-25, 3600
2009-05-25, 3600
2009-05-25, 3600
2009-05-25, 3600
2009-05-25, 3600
2009-05-25, 3600
2009-05-25, 3600
2009-05-25, 3600
2009-05-25, 3600
2009-05-25, 528
2009-05-25, 0
2009-05-25, 0
2009-05-25, 0
2009-05-26, 0
2009-05-26, 0
2009-05-26, 0
2009-05-26, 0
2009-05-26, 116
2009-05-26, 2888
2009-05-26, 3362
2009-05-26, 3089
2009-05-26, 661
2009-05-26, 0
2009-05-26, 1507
2009-05-26, 17
2009-05-26, 78
2009-05-26, 0
2009-05-26, 0
2009-05-26, 1931
2009-05-26, 2924
2009-05-26, 3068
2009-05-26, 191
2009-05-26, 0
2009-05-26, 0
2009-05-26, 0
2009-05-26, 0
2009-05-26, 0
2009-05-27, 0
2009-05-27, 0
2009-05-27, 0
2009-05-27, 0
2009-05-27, 0
2009-05-27, 761
2009-05-27, 3034
2009-05-27, 3187
2009-05-27, 2933
2009-05-27, 2917
2009-05-27, 2438
2009-05-27, 2774
2009-05-27, 3600
2009-05-27, 3484
2009-05-27, 3538
2009-05-27, 3568
2009-05-27, 2967
2009-05-27, 1572
2009-05-27, 1916
2009-05-27, 0
2009-05-27, 0
2009-05-27, 0
2009-05-27, 0
2009-05-27, 0
2009-05-28, 0
2009-05-28, 0
2009-05-28, 0
2009-05-28, 0
2009-05-28, 209
2009-05-28, 1881
2009-05-28, 1439
2009-05-28, 1625
2009-05-28, 3272
2009-05-28, 3433
2009-05-28, 3594
2009-05-28, 3600
2009-05-28, 3600
2009-05-28, 3027
2009-05-28, 3030
2009-05-28, 3459
2009-05-28, 2952
2009-05-28, 3083
2009-05-28, 2409
2009-05-28, 2895
2009-05-28, 691
2009-05-28, 0
2009-05-28, 0
2009-05-28, 0
2009-05-29, 0
2009-05-29, 0
2009-05-29, 0
2009-05-29, 138
2009-05-29, 3600
2009-05-29, 3600
2009-05-29, 3600
2009-05-29, 3600
2009-05-29, 3600
2009-05-29, 3600
2009-05-29, 3600
2009-05-29, 3600
2009-05-29, 3600
2009-05-29, 3600
2009-05-29, 3600
2009-05-29, 3600
2009-05-29, 3600
2009-05-29, 3600
2009-05-29, 3600
2009-05-29, 3512
2009-05-29, 174
2009-05-29, 0
2009-05-29, 0
2009-05-29, 0
2009-05-30, 0
2009-05-30, 0
2009-05-30, 0
2009-05-30, 183
2009-05-30, 3600
2009-05-30, 3600
2009-05-30, 3600
2009-05-30, 3600
2009-05-30, 3600
2009-05-30, 3600
2009-05-30, 3600
2009-05-30, 3600
2009-05-30, 3600
2009-05-30, 3600
2009-05-30, 3600
2009-05-30, 3600
2009-05-30, 3600
2009-05-30, 3600
2009-05-30, 3600
2009-05-30, 3600
2009-05-30, 1497
2009-05-30, 0
2009-05-30, 0
2009-05-30, 0
2009-05-31, 0
2009-05-31, 0
2009-05-31, 0
2009-05-31, 416
2009-05-31, 3600
2009-05-31, 3600
2009-05-31, 3600
2009-05-31, 3600
2009-05-31, 3600
2009-05-31, 3600
2009-05-31, 3600
2009-05-31, 3600
2009-05-31, 3600
2009-05-31, 3600
2009-05-31, 3600
2009-05-31, 3600
2009-05-31, 3600
2009-05-31, 3600
2009-05-31, 3600
2009-05-31, 3600
2009-05-31, 1577
2009-05-31, 0
2009-05-31, 0
2009-05-31, 0
2009-06-01, 0
2009-06-01, 0
2009-06-01, 0
2009-06-01, 246
2009-06-01, 3600
2009-06-01, 3600
2009-06-01, 3600
2009-06-01, 3600
2009-06-01, 3600
2009-06-01, 3600
2009-06-01, 3600
2009-06-01, 3600
2009-06-01, 3600
2009-06-01, 3600
2009-06-01, 3600
2009-06-01, 3600
2009-06-01, 3600
2009-06-01, 3600
2009-06-01, 3600
2009-06-01, 3414
2009-06-01, 312
2009-06-01, 0
2009-06-01, 0
2009-06-01, 0
2009-06-02, 0
2009-06-02, 0
2009-06-02, 0
2009-06-02, 0
2009-06-02, 3261
2009-06-02, 3552
2009-06-02, 2611
2009-06-02, 1308
2009-06-02, 3600
2009-06-02, 3537
2009-06-02, 1946
2009-06-02, 1287
2009-06-02, 3361
2009-06-02, 3600
2009-06-02, 3586
2009-06-02, 2893
2009-06-02, 3401
2009-06-02, 1605
2009-06-02, 1526
2009-06-02, 0
2009-06-02, 0
2009-06-02, 0
2009-06-02, 0
2009-06-02, 0
2009-06-03, 0
2009-06-03, 0
2009-06-03, 0
2009-06-03, 0
2009-06-03, 1502
2009-06-03, 3334
2009-06-03, 3600
2009-06-03, 3066
2009-06-03, 3120
2009-06-03, 2283
2009-06-03, 2511
2009-06-03, 2003
2009-06-03, 1983
2009-06-03, 2300
2009-06-03, 988
2009-06-03, 2165
2009-06-03, 1957
2009-06-03, 246
2009-06-03, 266
2009-06-03, 0
2009-06-03, 1568
2009-06-03, 0
2009-06-03, 0
2009-06-03, 0
2009-06-04, 0
2009-06-04, 0
2009-06-04, 0
2009-06-04, 1109
2009-06-04, 3600
2009-06-04, 3600
2009-06-04, 3600
2009-06-04, 3600
2009-06-04, 3600
2009-06-04, 3435
2009-06-04, 3269
2009-06-04, 2322
2009-06-04, 2776
2009-06-04, 3360
2009-06-04, 916
2009-06-04, 3056
2009-06-04, 2080
2009-06-04, 2707
2009-06-04, 2454
2009-06-04, 0
2009-06-04, 0
2009-06-04, 0
2009-06-04, 0
2009-06-04, 0
2009-06-05, 0
2009-06-05, 0
2009-06-05, 0
2009-06-05, 0
2009-06-05, 0
2009-06-05, 0
2009-06-05, 0
2009-06-05, 1083
2009-06-05, 641
2009-06-05, 534
2009-06-05, 439
2009-06-05, 393
2009-06-05, 1275
2009-06-05, 622
2009-06-05, 1574
2009-06-05, 1353
2009-06-05, 1294
2009-06-05, 2180
2009-06-05, 1781
2009-06-05, 0
2009-06-05, 0
2009-06-05, 0
2009-06-05, 0
2009-06-05, 0
2009-06-06, 0
2009-06-06, 0
2009-06-06, 0
2009-06-06, 0
2009-06-06, 0
2009-06-06, 0
2009-06-06, 0
2009-06-06, 0
2009-06-06, 0
2009-06-06, 800
2009-06-06, 509
2009-06-06, 552
2009-06-06, 975
2009-06-06, 3471
2009-06-06, 1602
2009-06-06, 1262
2009-06-06, 0
2009-06-06, 0
2009-06-06, 38
2009-06-06, 1589
2009-06-06, 0
2009-06-06, 0
2009-06-06, 0
2009-06-06, 0
2009-06-07, 0
2009-06-07, 0
2009-06-07, 0
2009-06-07, 0
2009-06-07, 1408
2009-06-07, 75
2009-06-07, 487
2009-06-07, 3600
2009-06-07, 3600
2009-06-07, 338
2009-06-07, 715
2009-06-07, 52
2009-06-07, 1462
2009-06-07, 833
2009-06-07, 2679
2009-06-07, 2575
2009-06-07, 2194
2009-06-07, 458
2009-06-07, 2609
2009-06-07, 2798
2009-06-07, 0
2009-06-07, 0
2009-06-07, 0
2009-06-07, 0
2009-06-08, 0
2009-06-08, 0
2009-06-08, 0
2009-06-08, 0
2009-06-08, 0
2009-06-08, 1269
2009-06-08, 3600
2009-06-08, 3600
2009-06-08, 3463
2009-06-08, 2605
2009-06-08, 1165
2009-06-08, 1564
2009-06-08, 455
2009-06-08, 1179
2009-06-08, 575
2009-06-08, 927
2009-06-08, 985
2009-06-08, 2821
2009-06-08, 1619
2009-06-08, 1205
2009-06-08, 1831
2009-06-08, 0
2009-06-08, 0
2009-06-08, 0
2009-06-09, 0
2009-06-09, 0
2009-06-09, 0
2009-06-09, 747
2009-06-09, 3600
2009-06-09, 3600
2009-06-09, 3600
2009-06-09, 3600
2009-06-09, 1990
2009-06-09, 2946
2009-06-09, 2154
2009-06-09, 1838
2009-06-09, 2573
2009-06-09, 2114
2009-06-09, 2989
2009-06-09, 0
2009-06-09, 0
2009-06-09, 0
2009-06-09, 0
2009-06-09, 0
2009-06-09, 0
2009-06-09, 0
2009-06-09, 0
2009-06-09, 0
2009-06-10, 0
2009-06-10, 0
2009-06-10, 0
2009-06-10, 0
2009-06-10, 0
2009-06-10, 0
2009-06-10, 0
2009-06-10, 0
2009-06-10, 0
2009-06-10, 0
2009-06-10, 0
2009-06-10, 0
2009-06-10, 0
2009-06-10, 0
2009-06-10, 0
2009-06-10, 23
2009-06-10, 634
2009-06-10, 1212
2009-06-10, 171
2009-06-10, 0
2009-06-10, 0
2009-06-10, 0
2009-06-10, 0
2009-06-10, 0
2009-06-11, 0
2009-06-11, 0
2009-06-11, 0
2009-06-11, 0
2009-06-11, 0
2009-06-11, 0
2009-06-11, 0
2009-06-11, 115
2009-06-11, 3235
2009-06-11, 917
2009-06-11, 1643
2009-06-11, 1126
2009-06-11, 2789
2009-06-11, 1441
2009-06-11, 0
2009-06-11, 0
2009-06-11, 0
2009-06-11, 0
2009-06-11, 0
2009-06-11, 0
2009-06-11, 0
2009-06-11, 0
2009-06-11, 0
2009-06-11, 0
2009-06-12, 0
2009-06-12, 0
2009-06-12, 0
2009-06-12, 0
2009-06-12, 0
2009-06-12, 0
2009-06-12, 0
2009-06-12, 0
2009-06-12, 0
2009-06-12, 0
2009-06-12, 0
2009-06-12, 0
2009-06-12, 0
2009-06-12, 0
2009-06-12, 0
2009-06-12, 0
2009-06-12, 0
2009-06-12, 0
2009-06-12, 0
2009-06-12, 0
2009-06-12, 0
2009-06-12, 0
2009-06-12, 0
2009-06-12, 0
2009-06-13, 0
2009-06-13, 0
2009-06-13, 0
2009-06-13, 0
2009-06-13, 0
2009-06-13, 0
2009-06-13, 0
2009-06-13, 0
2009-06-13, 0
2009-06-13, 144
2009-06-13, 503
2009-06-13, 2282
2009-06-13, 3151
2009-06-13, 1226
2009-06-13, 1473
2009-06-13, 3600
2009-06-13, 2590
2009-06-13, 846
2009-06-13, 3600
2009-06-13, 3600
2009-06-13, 1699
2009-06-13, 0
2009-06-13, 0
2009-06-13, 0
2009-06-14, 0
2009-06-14, 0
2009-06-14, 0
2009-06-14, 0
2009-06-14, 2537
2009-06-14, 2815
2009-06-14, 236
2009-06-14, 1687
2009-06-14, 964
2009-06-14, 2282
2009-06-14, 3600
2009-06-14, 3405
2009-06-14, 1017
2009-06-14, 415
2009-06-14, 616
2009-06-14, 887
2009-06-14, 1752
2009-06-14, 2500
2009-06-14, 3600
2009-06-14, 3556
2009-06-14, 1675
2009-06-14, 0
2009-06-14, 0
2009-06-14, 0
2009-06-15, 0
2009-06-15, 0
2009-06-15, 0
2009-06-15, 0
2009-06-15, 1316
2009-06-15, 3227
2009-06-15, 3486
2009-06-15, 3507
2009-06-15, 3600
2009-06-15, 3587
2009-06-15, 3574
2009-06-15, 3600
2009-06-15, 3600
2009-06-15, 3600
2009-06-15, 3600
2009-06-15, 3600
2009-06-15, 3600
2009-06-15, 3600
2009-06-15, 3600
2009-06-15, 3600
2009-06-15, 1653
2009-06-15, 0
2009-06-15, 0
2009-06-15, 0
2009-06-16, 0
2009-06-16, 0
2009-06-16, 0
2009-06-16, 0
2009-06-16, 368
2009-06-16, 3527
2009-06-16, 3600
2009-06-16, 3516
2009-06-16, 3418
2009-06-16, 2452
2009-06-16, 2877
2009-06-16, 3600
2009-06-16, 3369
2009-06-16, 3600
2009-06-16, 3600
2009-06-16, 3588
2009-06-16, 3600
2009-06-16, 3600
2009-06-16, 3242
2009-06-16, 3600
2009-06-16, 608
2009-06-16, 0
2009-06-16, 0
2009-06-16, 0
2009-06-17, 0
2009-06-17, 0
2009-06-17, 0
2009-06-17, 140
2009-06-17, 3600
2009-06-17, 3600
2009-06-17, 3600
2009-06-17, 2958
2009-06-17, 2373
2009-06-17, 2998
2009-06-17, 3452
2009-06-17, 3600
2009-06-17, 3600
2009-06-17, 3313
2009-06-17, 3389
2009-06-17, 3582
2009-06-17, 3600
2009-06-17, 3559
2009-06-17, 845
2009-06-17, 0
2009-06-17, 0
2009-06-17, 0
2009-06-17, 0
2009-06-17, 0
2009-06-18, 0
2009-06-18, 0
2009-06-18, 0
2009-06-18, 0
2009-06-18, 0
2009-06-18, 0
2009-06-18, 0
2009-06-18, 0
2009-06-18, 0
2009-06-18, 0
2009-06-18, 1450
2009-06-18, 2810
2009-06-18, 2799
2009-06-18, 3477
2009-06-18, 3589
2009-06-18, 3600
2009-06-18, 3388
2009-06-18, 3504
2009-06-18, 3450
2009-06-18, 2877
2009-06-18, 506
2009-06-18, 0
2009-06-18, 0
2009-06-18, 0
2009-06-19, 0
2009-06-19, 0
2009-06-19, 0
2009-06-19, 0
2009-06-19, 1222
2009-06-19, 92
2009-06-19, 139
2009-06-19, 1576
2009-06-19, 1062
2009-06-19, 2084
2009-06-19, 633
2009-06-19, 68
2009-06-19, 311
2009-06-19, 573
2009-06-19, 0
2009-06-19, 1458
2009-06-19, 2689
2009-06-19, 1975
2009-06-19, 1337
2009-06-19, 0
2009-06-19, 0
2009-06-19, 0
2009-06-19, 0
2009-06-19, 0
2009-06-20, 0
2009-06-20, 0
2009-06-20, 0
2009-06-20, 177
2009-06-20, 2152
2009-06-20, 2099
2009-06-20, 1276
2009-06-20, 2270
2009-06-20, 1342
2009-06-20, 1137
2009-06-20, 539
2009-06-20, 0
2009-06-20, 0
2009-06-20, 1318
2009-06-20, 1435
2009-06-20, 1521
2009-06-20, 1016
2009-06-20, 1038
2009-06-20, 2702
2009-06-20, 3378
2009-06-20, 490
2009-06-20, 0
2009-06-20, 0
2009-06-20, 0
2009-06-21, 0
2009-06-21, 0
2009-06-21, 0
2009-06-21, 0
2009-06-21, 0
2009-06-21, 0
2009-06-21, 0
2009-06-21, 127
2009-06-21, 2566
2009-06-21, 3042
2009-06-21, 2553
2009-06-21, 0
2009-06-21, 1029
2009-06-21, 0
2009-06-21, 1512
2009-06-21, 2723
2009-06-21, 3064
2009-06-21, 2749
2009-06-21, 2957
2009-06-21, 3568
2009-06-21, 1755
2009-06-21, 0
2009-06-21, 0
2009-06-21, 0
2009-06-22, 0
2009-06-22, 0
2009-06-22, 0
2009-06-22, 251
2009-06-22, 3600
2009-06-22, 3600
2009-06-22, 3600
2009-06-22, 3600
2009-06-22, 3600
2009-06-22, 3109
2009-06-22, 2618
2009-06-22, 3600
2009-06-22, 3600
2009-06-22, 3600
2009-06-22, 3600
2009-06-22, 3600
2009-06-22, 3600
2009-06-22, 3600
2009-06-22, 3600
2009-06-22, 3600
2009-06-22, 1994
2009-06-22, 0
2009-06-22, 0
2009-06-22, 0
2009-06-23, 0
2009-06-23, 0
2009-06-23, 0
2009-06-23, 317
2009-06-23, 3413
2009-06-23, 3600
2009-06-23, 3600
2009-06-23, 3600
2009-06-23, 3600
2009-06-23, 3600
2009-06-23, 3600
2009-06-23, 3600
2009-06-23, 3600
2009-06-23, 3600
2009-06-23, 3600
2009-06-23, 3600
2009-06-23, 3600
2009-06-23, 3600
2009-06-23, 3600
2009-06-23, 3600
2009-06-23, 2110
2009-06-23, 0
2009-06-23, 0
2009-06-23, 0
2009-06-24, 0
2009-06-24, 0
2009-06-24, 0
2009-06-24, 582
2009-06-24, 3600
2009-06-24, 3600
2009-06-24, 3600
2009-06-24, 3600
2009-06-24, 3600
2009-06-24, 3600
2009-06-24, 3600
2009-06-24, 3600
2009-06-24, 3600
2009-06-24, 3600
2009-06-24, 3406
2009-06-24, 3600
2009-06-24, 3600
2009-06-24, 3600
2009-06-24, 3600
2009-06-24, 3600
2009-06-24, 2604
2009-06-24, 0
2009-06-24, 0
2009-06-24, 0
2009-06-25, 0
2009-06-25, 0
2009-06-25, 0
2009-06-25, 755
2009-06-25, 3357
2009-06-25, 3600
2009-06-25, 3600
2009-06-25, 3596
2009-06-25, 3600
2009-06-25, 3600
2009-06-25, 3600
2009-06-25, 3600
2009-06-25, 3600
2009-06-25, 3600
2009-06-25, 2694
2009-06-25, 2604
2009-06-25, 2801
2009-06-25, 3205
2009-06-25, 3600
2009-06-25, 3268
2009-06-25, 0
2009-06-25, 0
2009-06-25, 0
2009-06-25, 0
2009-06-26, 0
2009-06-26, 0
2009-06-26, 0
2009-06-26, 348
2009-06-26, 3600
2009-06-26, 3600
2009-06-26, 3600
2009-06-26, 3600
2009-06-26, 3600
2009-06-26, 3600
2009-06-26, 3600
2009-06-26, 3584
2009-06-26, 3595
2009-06-26, 3600
2009-06-26, 3600
2009-06-26, 3600
2009-06-26, 3600
2009-06-26, 3600
2009-06-26, 3600
2009-06-26, 3600
2009-06-26, 2740
2009-06-26, 0
2009-06-26, 0
2009-06-26, 0
2009-06-27, 0
2009-06-27, 0
2009-06-27, 0
2009-06-27, 555
2009-06-27, 3600
2009-06-27, 3600
2009-06-27, 3600
2009-06-27, 3600
2009-06-27, 3600
2009-06-27, 3600
2009-06-27, 3600
2009-06-27, 3565
2009-06-27, 3435
2009-06-27, 3547
2009-06-27, 3375
2009-06-27, 2091
2009-06-27, 2579
2009-06-27, 3352
2009-06-27, 2689
2009-06-27, 3600
2009-06-27, 1811
2009-06-27, 0
2009-06-27, 0
2009-06-27, 0
2009-06-28, 0
2009-06-28, 0
2009-06-28, 0
2009-06-28, 380
2009-06-28, 3600
2009-06-28, 3600
2009-06-28, 3600
2009-06-28, 3600
2009-06-28, 3600
2009-06-28, 3600
2009-06-28, 3600
2009-06-28, 3600
2009-06-28, 3600
2009-06-28, 3600
2009-06-28, 3600
2009-06-28, 3352
2009-06-28, 2462
2009-06-28, 3477
2009-06-28, 3600
2009-06-28, 3599
2009-06-28, 1873
2009-06-28, 0
2009-06-28, 0
2009-06-28, 0
2009-06-29, 0
2009-06-29, 0
2009-06-29, 0
2009-06-29, 100
2009-06-29, 3600
2009-06-29, 3600
2009-06-29, 3600
2009-06-29, 3600
2009-06-29, 3600
2009-06-29, 3600
2009-06-29, 3600
2009-06-29, 3600
2009-06-29, 3600
2009-06-29, 3600
2009-06-29, 3586
2009-06-29, 3321
2009-06-29, 3600
2009-06-29, 3600
2009-06-29, 3600
2009-06-29, 3356
2009-06-29, 32
2009-06-29, 0
2009-06-29, 0
2009-06-29, 0
2009-06-30, 0
2009-06-30, 0
2009-06-30, 0
2009-06-30, 201
2009-06-30, 3600
2009-06-30, 3600
2009-06-30, 3600
2009-06-30, 3600
2009-06-30, 3600
2009-06-30, 3600
2009-06-30, 1651
2009-06-30, 1513
2009-06-30, 2106
2009-06-30, 3431
2009-06-30, 3600
2009-06-30, 3600
2009-06-30, 3600
2009-06-30, 2370
2009-06-30, 3600
2009-06-30, 3037
2009-06-30, 0
2009-06-30, 0
2009-06-30, 0
2009-06-30, 0
2009-07-01, 0
2009-07-01, 0
2009-07-01, 0
2009-07-01, 0
2009-07-01, 2025
2009-07-01, 3600
2009-07-01, 3600
2009-07-01, 3600
2009-07-01, 3600
2009-07-01, 3600
2009-07-01, 3600
2009-07-01, 3600
2009-07-01, 3600
2009-07-01, 3600
2009-07-01, 3600
2009-07-01, 3600
2009-07-01, 3600
2009-07-01, 3600
2009-07-01, 3600
2009-07-01, 3600
2009-07-01, 1379
2009-07-01, 0
2009-07-01, 0
2009-07-01, 0
2009-07-02, 0
2009-07-02, 0
2009-07-02, 0
2009-07-02, 0
2009-07-02, 2414
2009-07-02, 3600
2009-07-02, 3600
2009-07-02, 3600
2009-07-02, 3600
2009-07-02, 3600
2009-07-02, 3329
2009-07-02, 1721
2009-07-02, 3186
2009-07-02, 2752
2009-07-02, 2795
2009-07-02, 3600
2009-07-02, 3600
2009-07-02, 3600
2009-07-02, 3600
2009-07-02, 3548
2009-07-02, 668
2009-07-02, 0
2009-07-02, 0
2009-07-02, 0
2009-07-03, 0
2009-07-03, 0
2009-07-03, 0
2009-07-03, 0
2009-07-03, 610
2009-07-03, 1748
2009-07-03, 2200
2009-07-03, 3600
2009-07-03, 3600
2009-07-03, 3600
2009-07-03, 3600
2009-07-03, 3600
2009-07-03, 3600
2009-07-03, 3600
2009-07-03, 3600
2009-07-03, 3600
2009-07-03, 3600
2009-07-03, 3600
2009-07-03, 3600
2009-07-03, 3600
2009-07-03, 1249
2009-07-03, 0
2009-07-03, 0
2009-07-03, 0
2009-07-04, 0
2009-07-04, 0
2009-07-04, 0
2009-07-04, 0
2009-07-04, 704
2009-07-04, 3600
2009-07-04, 3600
2009-07-04, 3600
2009-07-04, 3600
2009-07-04, 3600
2009-07-04, 3600
2009-07-04, 3600
2009-07-04, 3600
2009-07-04, 3600
2009-07-04, 3600
2009-07-04, 3600
2009-07-04, 3600
2009-07-04, 3600
2009-07-04, 3600
2009-07-04, 440
2009-07-04, 0
2009-07-04, 0
2009-07-04, 0
2009-07-04, 0
2009-07-05, 0
2009-07-05, 0
2009-07-05, 0
2009-07-05, 0
2009-07-05, 0
2009-07-05, 0
2009-07-05, 945
2009-07-05, 832
2009-07-05, 1294
2009-07-05, 161
2009-07-05, 885
2009-07-05, 2612
2009-07-05, 1420
2009-07-05, 3238
2009-07-05, 1384
2009-07-05, 182
2009-07-05, 0
2009-07-05, 0
2009-07-05, 0
2009-07-05, 0
2009-07-05, 0
2009-07-05, 0
2009-07-05, 0
2009-07-05, 0
2009-07-06, 0
2009-07-06, 0
2009-07-06, 0
2009-07-06, 0
2009-07-06, 0
2009-07-06, 0
2009-07-06, 0
2009-07-06, 0
2009-07-06, 0
2009-07-06, 104
2009-07-06, 579
2009-07-06, 93
2009-07-06, 976
2009-07-06, 1393
2009-07-06, 2062
2009-07-06, 3484
2009-07-06, 209
2009-07-06, 0
2009-07-06, 0
2009-07-06, 0
2009-07-06, 0
2009-07-06, 0
2009-07-06, 0
2009-07-06, 0
2009-07-07, 0
2009-07-07, 0
2009-07-07, 0
2009-07-07, 0
2009-07-07, 0
2009-07-07, 234
2009-07-07, 1412
2009-07-07, 1975
